Date,ihsg
2020-06-05,4947.7822265625
2020-06-08,5070.56103515625
2020-06-09,5035.05517578125
2020-06-10,4920.68212890625
2020-06-11,4854.75390625
2020-06-12,4880.35888671875
2020-06-15,4816.3359375
2020-06-16,4986.4580078125
2020-06-17,4987.77587890625
2020-06-18,4925.248046875
2020-06-19,4942.27490234375
2020-06-22,4918.8310546875
2020-06-23,4879.1328125
2020-06-24,4964.73486328125
2020-06-25,4896.72998046875
2020-06-26,4904.087890625
2020-06-29,4901.81787109375
2020-06-30,4905.39208984375
2020-07-01,4914.38818359375
2020-07-02,4966.77978515625
2020-07-03,4973.7939453125
2020-07-06,4988.8662109375
2020-07-07,4987.08203125
2020-07-08,5076.173828125
2020-07-09,5052.7939453125
2020-07-10,5031.255859375
2020-07-13,5064.44677734375
2020-07-14,5079.1220703125
2020-07-15,5075.7978515625
2020-07-16,5098.3740234375
2020-07-17,5079.5849609375
2020-07-20,5051.10595703125
2020-07-21,5114.708984375
2020-07-22,5110.18701171875
2020-07-23,5145.009765625
2020-07-24,5082.9912109375
2020-07-27,5116.666015625
2020-07-28,5112.98876953125
2020-07-29,5149.6298828125
2020-07-30,5149.626953125
2020-08-03,5006.22314453125
2020-08-04,5075.001953125
2020-08-05,5127.05078125
2020-08-06,5178.27197265625
2020-08-07,5143.89306640625
2020-08-10,5157.833984375
2020-08-11,5190.169921875
2020-08-12,5233.4521484375
2020-08-13,5239.25
2020-08-14,5247.68994140625
2020-08-18,5295.173828125
2020-08-19,5272.81005859375
2020-08-24,5277.041015625
2020-08-25,5338.88818359375
2020-08-26,5340.328125
2020-08-27,5371.47216796875
2020-08-28,5346.6591796875
2020-08-31,5238.48681640625
2020-09-01,5310.67919921875
2020-09-02,5311.97021484375
2020-09-03,5280.81298828125
2020-09-04,5239.85107421875
2020-09-07,5230.19580078125
2020-09-08,5244.07177734375
2020-09-09,5149.3759765625
2020-09-10,4891.4609375
2020-09-11,5016.7119140625
2020-09-14,5161.828125
2020-09-15,5100.865234375
2020-09-16,5058.48193359375
2020-09-17,5038.40087890625
2020-09-18,5059.22314453125
2020-09-21,4999.35986328125
2020-09-22,4934.0927734375
2020-09-23,4917.955078125
2020-09-24,4842.755859375
2020-09-25,4945.791015625
2020-09-28,4906.5478515625
2020-09-29,4879.09814453125
2020-09-30,4870.0390625
2020-10-01,4970.09423828125
2020-10-02,4926.73388671875
2020-10-05,4958.76904296875
2020-10-06,4999.22119140625
2020-10-07,5004.3271484375
2020-10-08,5039.14208984375
2020-10-09,5053.6630859375
2020-10-12,5093.09912109375
